venue_id,remote_id,name,url,start_time,cost,description
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-13T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1617928,Friends of the Tompkins County Public Library Spring Sale,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_4154,2019-05-13T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span>The second weekend of the Friends of the Tompkins County Public Library&#39;s Spring Book Sale Starts this Saturday at 509 Esty Street, Ithaca. Over 200,000 Items sorted into 79 categories are still available &ndash; recycled books, music, movies, puzzles, games and more. Prices decrease daily. Open from 10:00am to 8:00pm Saturday through Monday. Wednesday May 15<sup>th</sup> from is Senior Day from 10:00am to 4:00 and Student night from 3:00pm to 8:00pm. For more information visit www.booksale.org</span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-13T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
687,1548735,Open Mic Night @ AGAVA,https://events.visitithaca.com/event/open_mic_night_agava,2019-05-13T19:30:00-04:00,"","<p>Want to play at Agava?&nbsp;<br />
Liam Lawson hosts Open Mic Night every Monday! Come in and perform. All ages, instruments, and ensembles are welcome! Sign-ups start at 7:30 pm, the show beings at 8:30 pm. All performers will receive buy one get one draft beer or mocktail for showing off your skill.<br />
<br />
For all other music inquiries, contact Dan at agavamusic@gmail.com. See you all soon!</p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-14T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
735,1485003,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_1232,2019-05-14T10:30:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities like playing with flubber, using tools to sift through sand, and much more!</span></span></span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-14T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
,1645771,Networking@Rev: Food & Agriculture Innovation,https://events.visitithaca.com/event/networkingrev_food_agriculture_innovation,2019-05-14T18:00:00-04:00,Free,"<p>Now is the time for food, beverage, and agriculture startups to take root in New York state. A bumper crop of resources, funding, and programs are available to nurture startup innovations.</p>

<p>Learn about these abundant resources, hear food and agriculture startups pitch their ideas, and network with a thriving ecosystem of startups, vendors, and researchers.</p>

<p>This networking night will feature the NYS Center of Excellence for Food and Agriculture at Cornell AgriTech.</p>

<p>ALL are welcome. Complimentary food and drinks from local and regional startups will be served. Please RSVP.</p>
"
746,830305,Trivia With Geeks Who Drink,https://events.visitithaca.com/event/trivia_with_geeks_who_drink,2019-05-14T19:30:00-04:00,"","<p>&quot;Geeks Who Drink lead the pub trivia nerd pack!&quot; -Wired Magazine Geeks Who Drink Trivia is a party on a Tuesday night! Enjoy some tasty eats and drinks while getting your nerd on. Every Tuesday night from 7:30 to 9:30pm! Free!!</p>
"
738,1577238,Shakey Graves at State Theatre of Ithaca,https://events.visitithaca.com/event/shakey_graves_at_state_theatre_of_ithaca_-_dsp_on_05142019_0800_pm_edt,2019-05-14T20:00:00-04:00,"","<p><span>Doors: 7:00 pm</span> / <span>Show: 8:00 pm</span></p>

<div>
<p>$28.50 - $38.50</p>
</div>

<p>Alejandro Rose-Garcia (aka Shakey Graves) announced his newest album &#39;Can&#39;t Wake Up&#39; (out now on Dualtone) with a simple message to his fans - &ldquo;Next album. New sound. Sell your suspenders.&quot; That tongue-in-cheek statement, though, was a genuine attempt to prepare his followers for a major sonic shift for the Texas songwriter, who got his start performing as a one-man band, culminating with an Americana Music Awards win for &quot;Emerging Artist of the Year&quot; behind his breakout full-length album, &#39;And The War Came.&#39; Now armed with a full band, Rose-Garcia leaves behind much of that stripped-down, folk-y sound. &#39;Can&#39;t Wake Up&#39; takes his songwriting in a &quot;decidedly bigger direction&quot; full of &quot;lush indie compositions&quot; (Consequence of Sound), drawing on another set of his musical influences, ranging from the Beatles and Harry Nilsson to Elliott Smith, Broken Social Scene, Built to Spill and other &#39;90s indie rock bands.</p>
"
,1541035,Xiu Xiu,https://events.visitithaca.com/event/xiu_xiu,2019-05-14T20:00:00-04:00,,""
725,830321,Open Mic Night,https://events.visitithaca.com/event/open_mic_night_8320,2019-05-14T21:00:00-04:00,"","<p>Every Tuesday Night, join us on stage at Lot 10 for Ithaca&#39;s Best Open Mic (2013). Each week performers&nbsp;wow the audience while tuning into their stage genius. This page is dedicated to our wonderful community of Open Mic Artists!</p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-15T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1617949,Friends of the Tompkins County Public Library Spring Sale Senior Day Student Night,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_senior_day_student_night,2019-05-15T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span>The second weekend of the Friends of the Tompkins County Public Library&#39;s Spring Book Sale Starts this Saturday at 509 Esty Street, Ithaca. Over 200,000 Items sorted into 79 categories are still available &ndash; recycled books, music, movies, puzzles, games and more. Prices decrease daily. Open from 10:00am to 8:00pm Saturday through Monday. Wednesday May 15<sup>th</sup> from is Senior Day from 10:00am to 4:00 and Student night from 3:00pm to 8:00pm. For more information visit www.booksale.org</span></span></p>
"
735,1485050,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_9480,2019-05-15T15:00:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities. Learn a different science process each week and discover ways to keep the science fun going at home.</span></span></span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-15T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
,1471261,Free Craft Beer Tastings,https://events.visitithaca.com/event/free_craft_beer_tastings,2019-05-15T17:00:00-04:00,"","<p>Ithaca Coffee Company&#39;s Tavern at Triphammer features free weekly beer tastings every Wednesday from 5-7pm.&nbsp;Each tasting features several varieties from a select craft brewery, with either a brewer or vendor representative on hand to answer questions. Visit our website to see this weeks featured brewery. We focus on providing a mellow atmosphere to escape, explore, and enjoy the finest food and drink available.&nbsp;</p>
"
746,1589027,"Worriers, Awakebutstillinbed",https://events.visitithaca.com/event/worriers_awakebutstillinbed,2019-05-15T20:00:00-04:00,,""
687,1548715,SALSA NIGHT @ AGAVA!,https://events.visitithaca.com/event/salsa_night_at_agava_7363,2019-05-15T22:00:00-04:00,$5 Cover Charge ,"<p>ITHACA&rsquo;S HOTTEST WEEKLY PARTY</p>

<p>Visit Agava every week for a hot night of Salsa and Latin Dance Hits with DJ Luis Vivanco. Drink specials, 10pm dance lesson, great food and dance till the bar stops flowing at 1am! Come in early and enjoy dinner before the kitchen closes at 10pm! &iexcl;Hasta la Rumba!<br />
<br />
Details:<br />
* DJs Michael Luis &amp; Luis Vivanco spinning the best of Salsa and Latin Dance Music<br />
* 10-10:30pm FREE dance lesson: Salsa, Bachata and Latin Movement. Party til 1am<br />
* 18+ admission. $5 Cover. Gov ID with Age and Photo Required.</p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-16T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
735,1485003,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_1232,2019-05-16T10:30:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities like playing with flubber, using tools to sift through sand, and much more!</span></span></span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-16T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
,1471263,Free Craft Beer Tastings,https://events.visitithaca.com/event/free_craft_beer_tastings_1064,2019-05-16T17:00:00-04:00,"","<p>Ithaca Coffee Company&#39;s Tavern at Gateway features free weekly beer tastings every Thursday from 5-7pm. Each tasting features several varieties from a select craft brewery, with either a brewer or vendor representative on hand to answer questions. Visit our website to see this weeks featured brewery. We focus on providing a mellow atmosphere to escape, explore, and enjoy the finest food and drink available.</p>
"
,1554759,Hula Hut Polynesian Dance ,https://events.visitithaca.com/event/hula_hut_polynesian_dance,2019-05-16T19:00:00-04:00,"","<p>Authentic and&nbsp;professionally taught&nbsp;Polynesian dance lesson (hula dance). Great exercise and fun! &nbsp;Ages 13 and up.&nbsp;</p>
"
746,1603343,Midnight North,https://events.visitithaca.com/event/midnight_north,2019-05-16T20:00:00-04:00,,""
,850182,Karaoke at Kilpatrick's Publick House,https://events.visitithaca.com/event/karaoke_at_kilpatricks_publick_house,2019-05-16T22:00:00-04:00,"","<p>Join us at the pub every Thursday for Karaoke Night with DJ Elephant Sound from 10:00pm to midnight! Drink specials all night - <span style=""font-size:10.5pt"">$2 Yuengling, $3 Jameson shots, $4 Jager Bombs and more. Come sing your heart out with us, Ithaca!</span></p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-17T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
735,1485050,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_9480,2019-05-17T15:00:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities. Learn a different science process each week and discover ways to keep the science fun going at home.</span></span></span></span></p>
"
,1471274,Free Weekly Wine Tastings,https://events.visitithaca.com/event/free_weekly_wine_tastings,2019-05-17T16:00:00-04:00,"","<p>Enjoy free weekly wine tastings in our elegant wine bar every Friday from 4 &ndash; 7 and some Saturdays and receive 10% off featured wines!</p>

<p>Are you adventurous?......we are. Do you like to try new wines?.....we do. Who will let you taste new wines, any day, any time?..&hellip;we will! Discover domestic and imported wines at Triphammer Wines &amp; Spirits, home of the region&rsquo;s largest selection of Finger Lakes wines. Experience exciting new wines in our innovative Wine Station wine preservation system. Enjoy free weekly wine tastings in our elegant wine bar every Friday from 4 &ndash; 7 and some Saturdays and receive 10% off featured wines. Schedule a personal wine tasting and get to know our expertly trained and highly educated staff. Personal wine tastings are absolutely free and available only at Triphammer Wines &amp; Spirits. Don&rsquo;t delay &ndash; discover why Triphammer wine tastings are so popular.</p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-17T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
,1542452,Process and Purpose : artist's reception,https://events.visitithaca.com/event/process_and_purpose_artists_reception,2019-05-17T17:30:00-04:00,"","<p>This invitational exhibit, guest curated by Alan Singer, proposes to demonstrate the exciting new strategies of today&rsquo;s contemporary printmakers. Process and Purpose will feature the work of Eileen Bushnell, Shane Durgee, Sarah Kinard, Kumi Korf, Craig Mains, Minna Resnick, Nick Ruth, and Alan Singer. Exhibit on view May 7 &ndash;&nbsp; June 22.&nbsp; Artist&#39;s reception will take place on Friday, May 17, 5:30 &ndash; 7 pm.</p>
"
,1627971,Terrapin Station,https://events.visitithaca.com/event/terrapin_station_2935,2019-05-17T21:00:00-04:00,,""
,1617951,Friends of the Tompkins County Public Library Spring Sale,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_3600,2019-05-18T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span><span>Don&#39;t forget to shop the last weekend of the Friends of the Tompkins County Public Library&#39;s Fall Book Sale at 509 Esty St, Ithaca. There&#39;s still a huge selection of recycled books, music, movies, puzzles, games and more sorted into over 70 categories. Prices are marked way down so you can find great buys. Open from 10:00am to 8:00pm Saturday through Monday and from 12:00 to 8:00 Tuesday, &ldquo;bag day&rdquo; May 21st. Please bring your own bags. For more information visit www.booksale.org</span></span></span></p>
"
,1533766,Qigong for Health,https://events.visitithaca.com/event/qigong_for_health,2019-05-18T10:00:00-04:00,"","<p>Learn to harness universal energy through nature visualizations, breathing techniques and simple movements to enhance mental and physical health.</p>
"
708,1621916,Downtown Ithaca Food Tour,https://events.visitithaca.com/event/downtown_ithaca_food_tour_2067,2019-05-18T11:30:00-04:00,$57,"<p>Ithaca is Foodies Culinary Tours&#39;&nbsp;flagship experience&nbsp;delves into the heart of Downtown Ithaca with stops at beloved restaurants and notable landmarks in The Commons area.</p>

<ul>
	<li>6 satisfying tastings - enough for a complete lunch!</li>
	<li>Explore the hidden history of our city&#39;s center.</li>
	<li>Walk away satiated, with knowledge of Ithaca&#39;s past &amp; present and new culinary perspectives.</li>
</ul>

<p>Our Downtown Ithaca Food Tour is a narrated, guided tour of the heart of Ithaca. You will visit six different one-of-a-kind restaurants that showcase the incredible variety of what this town has to offer. Delicious food tastings, enough for a full lunch, will be served by these locally-owned culinary hotspots.</p>

<p>Between scrumptious samplings, you&rsquo;ll be treated to a local&rsquo;s knowledge of Ithaca&rsquo;s history and culture. Your expert guide will share their love for their hometown as they showcase historic sites, architectural gems, public art, a city park in a parking space, and so much more. At the end of the tour, you&rsquo;ll be well acquainted with Downtown Ithaca&rsquo;s attractions, restaurants, upcoming events, and more.</p>

<p>The Downtown Ithaca Food Tour is perfect for Ithaca locals and visitors alike! Whether you&rsquo;re a first time visitor or a lifelong &ldquo;townie&rdquo; we guarantee that you&rsquo;ll walk away with a satiated appetite and a new perspective on Ithaca&rsquo;s culture, cuisine, and community.</p>
"
,1621591,Rootstock,https://events.visitithaca.com/event/rootstock,2019-05-18T12:00:00-04:00,"","<p>A community celebration of youth musicians in the Finger Lakes region on May 18, 2019 @ Bernie Milton Pavilion.</p>

<p>FB:&nbsp;&nbsp;<a href=""https://www.facebook.com/pg/rootstockflx"">https://www.facebook.com/pg/rootstockflx</a></p>

<p>Instagram: @rootstockflx<br />
Snapchat: @rootstockflx</p>

<p>&nbsp;</p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-18T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
746,1571391,Henry Jamison,https://events.visitithaca.com/event/henry_jamison,2019-05-18T20:00:00-04:00,,""
,1617952,Friends of the Tompkins County Public Library Spring Sale,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_711,2019-05-19T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span><span>Don&#39;t forget to shop the last weekend of the Friends of the Tompkins County Public Library&#39;s Fall Book Sale at 509 Esty St, Ithaca. There&#39;s still a huge selection of recycled books, music, movies, puzzles, games and more sorted into over 70 categories. Prices are marked way down so you can find great buys. Open from 10:00am to 8:00pm Saturday through Monday and from 12:00 to 8:00 Tuesday, &ldquo;bag day&rdquo; May 21st. Please bring your own bags. For more information visit www.booksale.org</span></span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-19T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
742,1091300,Sunday Square Dancing,https://events.visitithaca.com/event/sunday_square_dancing_2082,2019-05-19T19:00:00-04:00,"","<p>Square Dancing is a low-impact aerobic activity that stimulates both mind and body. Our dancers learn and enjoy Modern Western Square Dance steps used all over the world, and dance to a wide variety of popular music. This dancing is easy and fun for people of any age.</p>

<p>Sunday Squares is an Associate Member of the Finger Lakes Area Council of Western Square and Round Dance Clubs (http://squaredancefingerlakes.info/), and the caller, Richard Rosenfield, is a member of the International Association of Square Dance Callers - Callerlab.</p>

<p>Sunday Squares is free and open to all. Come alone or with a partner. Many of our dancers can dance the part of either gender. No special dancing skills are required, and beginners are always welcome.</p>

<p>Use lower entrance on Court Street. Go downstairs to social hall. Comfortable shoes are recommended.</p>

<p>With few exceptions, Sunday Square Dancing is every week. If you are not yet on our mailing list, please contact caller Richard Rosenfield at 607-257-1638 or at CANCALL10@GMAIL.COM to receive the current dance schedule.</p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-20T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1617954,Friends of the Tompkins County Public Library Spring Sale,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_9303,2019-05-20T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span><span>Don&#39;t forget to shop the last weekend of the Friends of the Tompkins County Public Library&#39;s Fall Book Sale at 509 Esty St, Ithaca. There&#39;s still a huge selection of recycled books, music, movies, puzzles, games and more sorted into over 70 categories. Prices are marked way down so you can find great buys. Open from 10:00am to 8:00pm Saturday through Monday and from 12:00 to 8:00 Tuesday, &ldquo;bag day&rdquo; May 21st. Please bring your own bags. For more information visit www.booksale.org</span></span></span></p>
"
,1607193,Cleo Wilkinson | Made in the Shade ,https://events.visitithaca.com/event/cleo_wilkinson_made_in_the_shade,2019-05-20T17:00:00-04:00,"","<p>Australian printmaker, Cleo Wilkinson, is one of the few artists working in mezzotint today. The mezzotint technique has remained unchanged for 300 years. Its characteristic rich black tone is achieved by roughening the metal plate with a rocker.&nbsp;Cleo&rsquo;s haunting prints, many of which are very small, beckon the viewer to come closer and to truly engage with each piece.&nbsp; Made possible in part with funds from the New York State Council on the Arts, administered by the Community Arts Partnership.</p>
"
687,1548735,Open Mic Night @ AGAVA,https://events.visitithaca.com/event/open_mic_night_agava,2019-05-20T19:30:00-04:00,"","<p>Want to play at Agava?&nbsp;<br />
Liam Lawson hosts Open Mic Night every Monday! Come in and perform. All ages, instruments, and ensembles are welcome! Sign-ups start at 7:30 pm, the show beings at 8:30 pm. All performers will receive buy one get one draft beer or mocktail for showing off your skill.<br />
<br />
For all other music inquiries, contact Dan at agavamusic@gmail.com. See you all soon!</p>
"
,1605733, World Picture: Travel Imagery Before and After Photography ,https://events.visitithaca.com/event/world_picture_travel_imagery_before_and_after_photography,2019-05-21T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1617956,Friends of the Tompkins County Public Library Spring Sale,https://events.visitithaca.com/event/friends_of_the_tompkins_county_public_library_spring_sale_9629,2019-05-21T10:00:00-04:00,"","<p class=""Standard""><span style=""font-size:12pt""><span><span>Don&#39;t forget to shop the last weekend of the Friends of the Tompkins County Public Library&#39;s Fall Book Sale at 509 Esty St, Ithaca. There&#39;s still a huge selection of recycled books, music, movies, puzzles, games and more sorted into over 70 categories. Prices are marked way down so you can find great buys. Open from 10:00am to 8:00pm Saturday through Monday and from 12:00 to 8:00 Tuesday, &ldquo;bag day&rdquo; May 21st. Please bring your own bags. For more information visit www.booksale.org</span></span></span></p>
"
,1648625,"Wine Tour: Vine, Wine, and Dine",https://events.visitithaca.com/event/wine_tour_vine_wine_and_dine,2019-05-21T10:00:00-04:00,$149,"<p>This tour gives guests the opportunity to experience some of the best wine in Upstate New York. At each winery, guests taste multiple vintages and sites of different varietals, discovering firsthand the effects of seasonal variation, age, and terroir in each glass.</p>

<p>At our first stop,&nbsp;<a href=""https://silverthreadwine.com/"" rel=""noopener noreferrer"" target=""_blank"">Silver Thread Vineyards</a>&nbsp;welcomes you, glasses in hand. Owners Paul and Shannon Brock take you into the vineyard and down to the winery, and share with you the process of making superb wines. Back in the tasting room, explore a flight of their award-winning wines including Riesling, Pinot Noir, and their very popular Blackbird paired with local cheese.</p>

<p>**On Tuesdays and Wednesdays, this tour visits&nbsp;<a href=""https://www.clrwine.com/"" rel=""noopener"" target=""_blank"">Chateau Lafayette Reneau</a>&nbsp;for the first stop on the tour rather than Silver Thread Vineyards.**</p>

<p>Next, we head to&nbsp;<a href=""http://rednewt.com/"" rel=""noopener noreferrer"" target=""_blank"">Red Newt Wine Cellars</a>&nbsp;for a private custom tasting of their world-class wines, followed by lunch in their bistro, featuring locally-sourced gourmet grilled cheese, salad, and made-from-scratch soups. View a sample of the menu:&nbsp;<a href=""https://experiencefingerlakes.com/red-newt-winery-bistro-example-lunch-menu/"" rel=""noopener"">Red Newt Winery &amp; Bistro Sample Lunch Menu</a>.</p>

<p>At our next stop, enjoy a special wine tasting at&nbsp;<a href=""http://damianiwinecellars.com/"" rel=""noopener noreferrer"" target=""_blank"">Damiani Wine Cellars</a>. Your tasting will be paired with Damiani&rsquo;s own locally-made, hand-crafted chocolate, specifically designed to match Damiani&rsquo;s amazing wines.</p>

<p>Our last stop brings us to one of the hippest wineries on Seneca Lake:&nbsp;<a href=""http://www.barryfamilywines.com/"" rel=""noopener"" target=""_blank"">Barry Family Cellars</a>. Founded in 2011 and opening its tasting room in 2016, Barry specializes in small batch vinifera wines, and is reflective of the new natural wines style of minimal manipulation to showcase place and vintage. We have some special pairings lined up for you to go with these eccentric wines.</p>
"
735,1485003,Sciencenter Science Together,https://events.visitithaca.com/event/sciencenter_science_together_1232,2019-05-21T10:30:00-04:00,"","<p><span style=""font-size:11.0pt""><span><span><span>Engage with your toddlers and preschoolers through self-guided, hands-on activities like playing with flubber, using tools to sift through sand, and much more!</span></span></span></span></p>
"
