venue_id,remote_id,name,url,start_time,cost,description
399,1541675,"Undressed: The Nude In Context, 1500-1750",https://events.cornell.edu/event/undressed_the_nude_in_context_1500-1750,2019-05-07T10:00:00-04:00,"","<p>The early years of the Renaissance brought about renewed interest in the idealized proportions and smooth and languid gestures of Greco-Roman sculptures, which became the preferred model for the then-contemporary nude figure. However, as the study of the human body using cadavers, &eacute;corch&eacute; figures, and live models became increasingly popular, artists fused this focused attention on musculature and anatomical features with the vogue for classical idealism.</p>

<p>This exhibition, drawn from the Johnson&rsquo;s permanent collection, public institutions, and private collectors, will examine the trajectory of the nude body in art. It will explore how the nude is defined, both artistically and circumstantially, as the idea of the Renaissance ideal evolved over both time and space, raising questions about what bodies are allowed to be shown nude, how the body expresses gender and beauty, and how the nude is used to express narrative content and heightened emotion. How does the practice of working from studio models change what bodies are shown nude? How does a rising interest in anatomical accuracy reaffirm or chafe against conceptions of classical perfection? How does the nude body change from religious painting to mythological subjects? Undressed will examine these questions and more through paintings, prints, drawings, and anatomy books.</p>

<p><i>This exhibition was curated by Andrew Weislogel, the Seymour R. Askin, Jr. &rsquo;47 Curator, Earlier European and American Art, and Brittany Rubin, print room curatorial assistant, at the Johnson Museum, and supported in part by the Donald and Maria Cox Exhibition Endowment.</i></p>
"
,1636061,Veterans in Ag: Tarping to Reduce Tillage,https://events.cornell.edu/event/veterans_in_ag_tarping_to_reduce_tillage,2019-05-07T10:00:00-04:00,"","<p><a href=""https://smallfarms.cornell.edu/projects/farm-ops/"">Farm OPS</a>, a project of the Cornell Small Farms Program, is providing series of training workshops throughout 2019 for veterans interested in agriculture.&nbsp;Veterans interested in these programs must be enrolled at a VA facility in NYS (VISN2 area).&nbsp;</p>

<p>Tarps are a low-cost tool for small-scale vegetable farms to prepare beds for planting and suppress weeds with less tillage. In this workshop, hear lessons learned from the latest research combining tarps with other soil-building practices, including permanent beds, organic mulch, and cover crops. Come to talk about how tarps can change your weeds, labor and soils and share your own experience and ideas. We&rsquo;ll then get into the field to uncover beds, plant, and move tarps for future plantings to dig into the best ways to be successful in your own operation.</p>

<p>This course will be led by Ryan Maher, Research and Extension Specialist at the Cornell Small Farms Program. Ryan has worked for&nbsp;the Small Farms Program since 2013. He manages <a href=""http://smallfarms.cornell.edu/projects/reduced-tillage/"">research and extension projects</a> in vegetable cropping systems to support farmers at any scale in adopting reduced tillage practices to build soil health on their farm. After graduating from SUNY-ESF in 2003 he spent two years training on small-scale, diversified vegetable farms. He graduated from Iowa State in 2017 with an MS in Sustainable Agriculture investigating soil processes in native grassland restorations. He spent five years with the USDA-ARS in St. Paul MN coordinating research on nutrient cycling in perennial forage crops.</p>

<p>This workshop will be held at the&nbsp;<a href=""https://www.equicenterny.org/copy-of-equicenter-farm"">EquiCenter Farm</a>, and lunch is provided.&nbsp;</p>

<p>It is recommended that students arrive around 9:30 a.m. to get coffee, tea and snacks, and get checked-in and settled before the class begins.</p>

<p class=""desc_biggest""><a href=""https://docs.google.com/forms/d/e/1FAIpQLSd_WdaSC4p_7DQGDbO0emTYmxtjyj2oyXaTPzXc75_CAAtVxg/viewform?usp=sf_link""><b>Register Now</b></a></p>
"
477,1645945,Inside Congress: The Speaker of the House,https://events.cornell.edu/event/inside_congress_the_speaker_of_the_house,2019-05-07T10:15:00-04:00,"","<p><b>A Conversation with the Speaker</b></p>

<p>Featuring Special Guest:<br />
<b>Speaker Nancy Pelosi<br />
U.S. House of Representatives</b></p>

<p><i>Presented by the Institute of Politics and Global Affairs at Cornell University</i></p>

<p>Moderator:&nbsp;<b>Steve Israel</b>&nbsp;(member of Congress 2001-2017), director, Institute of Politics and Global Affairs at Cornell University<br />
<br />
<b>Attendance is RSVP only. To RSVP or for more information, please contact Harrison Feuer at hlf37@cornell.edu<br />
<br />
For institute sponsorship information, please contact Devon Giordano at&nbsp;deg269@cornell.edu</b></p>

<p><b>Watch for our Next Event</b><br />
Inside Congress: The Rules Committee<br />
with Ranking Member Representative Tom Cole (R-OK)<br />
May 30, 2019<br />
<br />
<i>Media Sponsor: City &amp; State New York</i></p>
"
613,1547159,Econometrics Workshop: Zhuan Pei,https://events.cornell.edu/event/econometrics_workshop_zhuan_pei,2019-05-07T11:40:00-04:00,"","<p class=""speaker-title"">Zhuan Pei - Cornell University</p>

<p><i><b><span style=""font-size:12pt""><span>Graphical Presentation in Regression Discontinuity Designs</span></span></b></i><span style=""font-size:12pt""><span> (joint w/Christina Korting, Carl Lieberman, Jordan Matsudaira, Yi Shen &amp; Michael Daly)</span></span></p>

<p><span style=""font-size:12pt""><span><b>Abstract:</b> Regression discontinuity design (RDD) has gained traction across social science fields as a leading quasi-experimental strategy to assess policy impacts. Graphical presentation is to a large extent responsible for this growing popularity, and it is now an integral part of any well-executed RDD study. The key graph in any RD paper plots the bivariate relationship between the outcome variable Y and running variable X, and is meant to convey a discontinuity or the lack thereof in the conditional expectation function as X crosses a policy threshold. A number of recommendations have been made on how to construct these graphs, but it is not clear which practitioners should follow.&nbsp; Since the success of a graphical technique ultimately lies in the correct subjective perception of the reader, we propose a &quot;experimental&quot; approach to evaluate competing RD graphical methods by aggregating readers&#39; perceptions through crowdsourcing. We conduct a series of randomized experiments where we present RD plots based on data generating processes specified on datasets from published papers and generated by different graphical parameters. Each participant in the experiment is shown a series of graphs, asked to classify the existence of a discontinuity in the graphs, and financially rewarded for correct classifications. We also study graphical presentation in the regression kink design with an analogous approach.&nbsp;</span></span></p>
"
565,1540024,Joint Behavioral Economics Workshop & IBHF Household and Behavioral Finance Symposium: John Beshears,https://events.cornell.edu/event/joint_behavioral_economics_workshop_ibhf_household_and_behavioral_finance_symposiumhop_john_beshears,2019-05-07T11:40:00-04:00,"","<p>John Beshears - Harvard Business School</p>

<p><b><i>Potential vs. Realized Savings under Automatic Enrollment</i></b></p>

<p><b>Abstract:</b>&nbsp; <span style=""font-size:12pt""><span>Employer adoption of automatic enrollment can dramatically increase retirement savings plan participation. However, many savings plan participants withdraw some, or even all, of their accumulated balances prior to reaching retirement. The extent to which individuals&rsquo; pre-retirement withdrawal decisions months or even years after they have been automatically enrolled offset the increased savings induced by automatic enrollment is an open question. We explore this issue by studying the evolution of retirement savings outcomes over time for the employees at five firms introducing automatic enrollment between 2005 and 2010. Comparing employees hired in the twelve months after the introduction of automatic enrollment to those hired in the twelve months prior, we find that automatic enrollment increases total potential retirement system balances by 3.2-17.5% of starting pay 84 months after hire; at the same time, leakage in the form of outstanding loans and withdrawals that are not rolled over into another qualified savings plan also increase by 0.9-3.8% of starting pay, offsetting between 5.3-47.3% of the potential increase in savings from automatic enrollment. The net effect is that automatic enrollment increases retirement system balances by 1.7-16.5% of first year pay 84 months after hire.</span></span></p>
"
227,1628548,Baker Seminar Series,https://events.cornell.edu/event/baker_seminar_series_7543,2019-05-07T12:00:00-04:00,"","<p>&quot;<i>Harnessing clinical data to identify drugs with activity against the prostate&quot;</i></p>
"
,1651655,"Cornell Fluids Seminar: ""An All-Mach Multiphase Flow Solver with Application to Transonic Atomization""",https://events.cornell.edu/event/cornell_fluids_seminar_an_all-mach_multiphase_flow_solver_with_application_to_transonic_atomization,2019-05-07T12:00:00-04:00,"","<p class=""p1""><span style=""font-size:11.5pt""><span><span><span><span style=""font-size:12.0pt""><span>High-fidelity simulations can accelerate understanding and illuminate important aspects of liquid atomization in highly compressible environments. For example, simulations can provide invaluable insights on the physics of scramjet engine cold-start, thereby helping design successful injection strategies. However, simulating such flow configurations presents unique difficulties in maintaining both robustness and accuracy. To address these challenges, we have designed an all-Mach, compressible multiphase flow solver that utilizes a low-dissipation transport scheme to accurately represent turbulence in smooth, single-phase regions and applies a robust semi-Lagrangian scheme to handle discontinuous transport at interfaces and shocks. We employ a pressure projection scheme to avoid acoustic limitations on the time-step size. Within this framework, we have implemented specific treatments of the volume fraction, pressure, and energy equations to improve stability.&nbsp;</span></span></span></span></span></span></p>

<p class=""p1""><span style=""font-size:11.5pt""><span><span><span><span style=""font-size:12.0pt""><span>Next, we perform large-eddy simulations of a liquid jet in a supersonic gas crossflow and compare our findings with experiments. We explore this relevant flow from qualitative and quantitative perspectives, analyzing liquid plume trajectory, droplet size distribution, and frequency of instabilities. From this analysis, we draw preliminary conclusions about the effects of inflow conditions, evaluating the significance of turbulence in the liquid jet. Additionally, we characterize the spray by measuring spatial distributions of droplet statistics.</span></span></span></span></span></span></p>
"
,1649631,Transforming India's Green Revolution by Research and Empowerment for Sustainable food Supplies - A Global Challenges Research Fund project: TIGR2ESS ,https://events.cornell.edu/event/transforming_indias_green_revolution_by_research_and_empowerment_for_sustainable_food_supplies_-_a_global_challenges_research_fund_project_tigr2ess,2019-05-07T12:15:00-04:00,"","<p>Naoum Tsolakis and&nbsp;Ettore Settanni (University of Cambridge)&nbsp;will discuss &nbsp;projects under the initiative Supply Chains: Modelling Water Use for Sustainable Livelihoods,&nbsp;The specific projects are &quot;Using Input-Output data to evaluate water embodiment in global agri-food supply networks&quot; and&nbsp;&ldquo;Human-robot synergistic logistics for high-value sustainable crops.&rdquo;</p>

<p>&nbsp;</p>
"
,1504868,Plant Breeding and Genetics - Graduate Student Seminar,https://events.cornell.edu/event/plant_breeding_and_genetics_-_graduate_student_seminar_5684,2019-05-07T12:20:00-04:00,"","<p>Graduate Student Seminar&nbsp;</p>
"
329,1651612,Searching sources of stem rust resistance: QTL mapping of stem rust resistance loci in Durum wheat populations/Using the Salix F1 hybrid common parent mapping population to map resistance to Melampsora leaf rust/Identifying potential heterotic groups in N,https://events.cornell.edu/event/searching_sources_of_stem_rust_resistance_qtl_mapping_of_stem_rust_resistance_loci_in_durum_wheat_populationsusing_the_salix_f1_hybrid_common_parent_mapping_population_to_map_resistance_to_melampsora_leaf_rustidentifying_potential_heterotic,2019-05-07T12:20:00-04:00,"",""
,1634593,"Cornell Health: ""Let's Talk"" Walk-In Consultations",https://events.cornell.edu/event/cornell_health_lets_talk_walk-in_consultations_2767,2019-05-07T14:30:00-04:00,,"""Let's Talk"" is a drop-in service that offers informal, confidential consultation with a Cornell Health counselor. Counselors hold walk-in hours at various on-campus locations Monday through Friday during the academic year.

For the spring 2019 semester, there will be a ""Let's Talk"" location in 311 West Sibley Hall on Tuesdays from 2:30–4:30 p.m. Stop by to speak with a counselor about concerns, get help problem-solving, and learn more about counseling services at Cornell Health and other resources available to you at Cornell.

""Let's Talk"" consultations are:

FREE for Cornell students
Offered first-come, first-served (no appointment necessary)
Confidential
Informal (not intended to be a substitute for traditional counseling)"
,1646218,"Book Launch ""Transforming Food Systems for a Rising India""",https://events.cornell.edu/event/book_launch_transforming_food_systems_for_a_rising_india,2019-05-07T15:30:00-04:00,"","<p><span style=""font-size:11pt""><span>Join the Tata-Cornell Institute for&nbsp;the launch of its new book, &ldquo;<a href=""https://tci.cornell.edu/news/new-book-on-transforming-food-systems-for-a-rising-india/"" style=""text-decoration:underline"">Transforming Food Systems for a Rising India</a>.&rdquo; </span></span></p>

<p><span style=""font-size:11pt""><span>This is a major intellectual output, reflecting&nbsp;the main ideas and body of work produced in the first 5 years of the Tata-Cornell Institute.&nbsp; Authors are all Dyson faculty and postdocs: Prabhu Pingali, Anaka Aiyar, Mathew Abraham and Andaleeb Rahman. </span></span></p>

<p><span style=""font-size:11pt""><span>This panel-style launch event will occur on Tuesday, May 7<sup>th</sup> at 3:30 p.m. in 401 Warren Hall. Chris Barrett with moderate.&nbsp; Panelists include all co-authors. </span></span></p>

<p><span style=""font-size:11pt""><span>Reception to Follow</span></span></p>
"
282,1511120,Biomedical & Biological Sciences Signature Seminars,https://events.cornell.edu/event/dr_blossom_damania,2019-05-07T16:00:00-04:00,"","<p><b>Dr. Blossom Damania, &quot; Modulation of cellular signaling pathways by an oncognic human herpervirus&quot;</b></p>

<p><i><b>Student Sponsored Seminar </b></i></p>

<p><u><i><b>Reception to follow </b></i></u></p>

<p><b>&nbsp;</b></p>
"
,1646029,Investigating Knowledge Systems and Narratives: Anthropological Contributions towards Transformative Change - Susan Crate,https://events.cornell.edu/event/investigating_knowledge_systems_and_narratives_anthropological_contributions_towards_transformative_change_-_susan_crate,2019-05-07T16:00:00-04:00,"","<p>Investigating Knowledge Systems and Narratives: Anthropological Contributions towards Transformative Change</p>

<p>Presented by The Department of Anthropology and The Atkinson Center</p>

<p><span>In this presentation my objectives are three-fold. First, I present a concise overview of my ethnographic research trajectory, working with Viliui Sakha communities of northeastern Siberia, Russia, starting in 1991 and to date. This provides my audience with an overview of how my anthropological investigations of change, in its many forms, evolved into both a focus on inhabitants&rsquo; perceptions, understandings and responses to the local effects of global climate change and, concomitantly, on to other drivers of change, most prominently economic globalization and intergenerational alienation. I then use examples of my research in the last decade in other cultural contexts (and including the Chesapeake Bay) to show how these drivers similarly challenge a myriad of rural communities&rsquo; sustainable futures. Second, based upon my almost thirty years of anthropological engagement described above, I clarify how, as a result, I maintain two central focal points as anthropological contributions towards transformative change: knowledge systems and narratives. After clarifying both, I provide several distinct examples of my present work in knowledge systems and narratives as anthropological contributions towards interdisciplinary and transdisciplinary approaches to issues of global change. In my third presentation portion, I take my research and teaching experiences to date to show how I can imagine these contributions in the context of both Cornell&rsquo;s Atkinson Center for Sustainability and its Anthropology Department. </span></p>

<p><span><b><span style=""font-size:12pt""><span><span>Susan A. Crate</span></span></span></b><span style=""font-size:12pt""><span><span> is a Professor of Anthropology in the Department of Environmental Science and Policy at George Mason University. An environmental and cognitive anthropologist, she has worked with indigenous communities in Siberia since 1988. Her longitudinal ethnographic research, beginning in 1991 with Viliui Sakha communities of northeastern Siberia has focused for the last decade on local perceptions, understanding and responses to the local effects of unprecedented climate change&mdash;a research agenda that has also expanded to arctic Canada, Peru, Wales, Kiribati, Mongolia and the Chesapeake Bay. Crate currently maintains a diverse research agenda, increasingly focused on transdisciplinary initiatives working with communities abroad and in the United States creating community-based narratives on climate change to empower and usher in positive social change.</span></span></span></span></p>

<p><span><span style=""font-size:12pt""><span><span>She is the author of numerous peer-reviewed articles, two edited volumes of which she is lead editor, <i>Anthropology and Climate Change: From Encounters to Actions</i> (Left Coast Press, Inc. 2009), and, <i>Anthropology and Climate Change: From Actions to Transformations </i>(Routledge 2016), and one monograph,&nbsp;<i>Cows, Kin, and Globalization: An Ethnography of Sustainability </i>(AltaMira Press 2006). She serves on various international and national initiatives including the American Anthropology Association&rsquo;s Task Force on Climate Change (2011-2014) and as a lead author on the IPCC Special Report on Oceans and Cryosphere (2017-2019, to name a few. </span></span></span></span></p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
"
,1646221,"MAE Colloquium: ""Mechanics of Architected Materials: From 3D Printed Foams to DNA Origami""",https://events.cornell.edu/event/mae_colloquium_mechanics_of_architected_materials_from_3d_printed_foams_to_dna_origami,2019-05-07T16:00:00-04:00,"","<p>Recent advancements in material synthesis and additive manufacturing enabled a shift from a traditional materials selection approach to meet engineering standards, to the design of novel materials with tailored properties. Architected materials such as cellular solids, micro- and nano-lattices, multi-phase composite structures and self-assembled nanostructures are at the core of this shift. This is due to their unique properties that are derived by their intricate architecture- a combination of topology, material distribution and base material(s) composition properties. The complex interplay of these features leads to a wide range of deformation mechanisms that include nonlinear elastic instabilities, plastic deformation and collapse, brittle fracture, and shock-type collapse. This talk will focus on our ongoing efforts to connect key morphological characteristics to the resulting material properties for three different problems: the crushing of open-cell foams, elastic wave propagation in regular and disordered cellular materials, and the mechanical properties of DNA nanostructures.</p>
"
349,1602936,ORIE Colloquium: Mor Harchol-Balter (Carnegie Mellon) - New Breakthroughs in Scheduling Theory,https://events.cornell.edu/event/orie_colloquium_mor_harchol-balter_carnegie_mellon,2019-05-07T16:15:00-04:00,"","<p>Scheduling policies are at the heart of computer systems. The right scheduling policy can dramatically reduce response times, ensure fairness, provide class-based priority, etc., without requiring additional resources. While stochastic response time analysis of different scheduling policies has been the focus of thousands of theoretical papers, results are limited to analyzing a relatively small number of &quot;simple&quot; scheduling policies.</p>

<p>In this talk, we introduce the SOAP class of scheduling policies: Schedule Ordered by Age-based Priority. The SOAP policies include almost all scheduling policies in the literature as well as an infinite number of variants which have never been analyzed, or maybe even conceived. SOAP policies include the highly intractable SERPT policy (Shortest-Expected-Remaining-Processing-Time), as well as the famously complex Gittins Index policy. SOAP also includes all sorts of &quot;combination&quot; policies, like a policy that performs Shortest-Job-First on jobs with known size and Foreground-Background scheduling on jobs with unknown size, or a policy that is allowed to preempt jobs only when they hit certain ages. In this talk we present a stochastic response time analysis of all SOAP policies via a single universal framework. If time permits, we will also discuss some open problems in scheduling of current interest.</p>

<p><i>Joint work with Ziv Scully and Alan Scheller-Wolf. </i></p>

<p><b>Bio: </b><br />
Mor Harchol-Balter is a professor of computer science at Carnegie Mellon University. She received her Ph.D. from U.C. Berkeley in 1996. She joined CMU in 1999, and served as the head of the Ph.D. program from 2008-2011. Mor is a Fellow of the ACM and a Fellow of IEEE. She is a recipient of the McCandless Junior Chair, the NSF CAREER award, and several teaching awards, including the Herbert A. Simon Award. She has received faculty awards from a dozen companies including Google, Microsoft, IBM, EMC, Facebook, Intel, Yahoo!, and Seagate. Mor&#39;s work focuses on designing new resource allocation policies, including load balancing policies, power management policies, and scheduling policies. Mor is heavily involved in the SIGMETRICS/PERFORMANCE research community, where she has received many best paper awards, and where she served as TPC chair in 2007, as general chair in 2013, and as the keynote speaker for 2016. She is also the author of a popular textbook, <i>Performance Analysis and Design of Computer Systems</i>, published by Cambridge University Press, which bridges operations research and computer science.</p>
"
572,1584457, Mandarin Chinese Conversation Hour,https://events.cornell.edu/event/mandarin_chinese_conversation_hour,2019-05-07T16:30:00-04:00,"","<p>Come to the LRC to practice your language skills and meet new people. Conversation Hours provide an opportunity to use the target language in an informal, low-pressure atmosphere. Have fun listening to and speaking in a language you are learning! Gain confidence through experience! Just using your new language skills helps you learn more than you might think, without instruction or correction. Conversation Hours are are open to any learner, but are probably most useful to those at an intermediate level or above. Come to Conversation Hour in your language and enjoy!&nbsp;</p>
"
,1648837,Europe Day: Celebrating CIES Fellowship Recipients,https://events.cornell.edu/event/europe_day_celebrating_cies_fellowship_recipients_8804,2019-05-07T16:30:00-04:00,"","<p class=""desc_bigger""><span>Please join Cornell Institute for European Studies (CIES) faculty, staff, and students in celebrating this year&rsquo;s CIES fellowship and grant recipients in our annual Europe Day event, scheduled around the European Union&rsquo;s observed celebration of Europe. Each fellowship recipient will be recognized publicly at the event; recipients&rsquo; advisors and recommenders are particularly encouraged to attend. The celebration begins at 4:30 p.m. with refreshments, and the recognition of fellowship recipients will take place at approximately 5:00 p.m.</span></p>
"
,1564253,FREE! LSC Stats Tutoring,https://events.cornell.edu/event/free_lsc_stats_tutoring,2019-05-07T16:30:00-04:00,FREE,"<p>The&nbsp;LSC offers free peer tutoring for the following statistics courses:&nbsp;STSCI 2100, STSCI 2110, STSCI 2150, STSCI 2200, ILRST 2100, ILRST 2110, BTRY 3010, NTRES 3130, PSYCH 3500, MATH 1710, PAM 2100, HADM 2010, AEM 2100, SOC 3010.&nbsp;</p>

<p>Learn more about the LSC Stats Lab here:&nbsp;<a href=""http://lsc.cornell.edu/tutoring/statistics-lab/"">http://lsc.cornell.edu/tutoring/statistics-lab/</a>&nbsp;</p>

<p>Please note: Tutoring is closed during scheduled University breaks and holidays.</p>
"
,1651888,Johnson on Tap Beer Education Series: Mixer with WMC & all other graduate organizations promoting women & gender equality,https://events.cornell.edu/event/johnson_on_tap_beer_education_series_mixer_with_wmc_all_other_graduate_organizations_promoting_women_gender_equality,2019-05-07T16:30:00-04:00,"","<p>Funded by the GPSAFC. Open to the Graduate Community.&nbsp; Please contact&nbsp;<a href=""mailto:mre43@cornell.edu"" target=""_blank"">mre43@cornell.edu</a>&nbsp;if you require any special accommodation to attend this event</p>
"
356,1562694,Visual Culture Colloquium - Asli Menevse,https://events.cornell.edu/event/visual_culture_colloquium_-_asli_menevse,2019-05-07T16:30:00-04:00,"","<p><span style=""font-size:medium; font-style:normal; text-align:start; text-decoration:none"">&quot;(Un)Masking Authority: Monumentality in French Radical Prints (1871-1914)&quot;</span></p>

<p>Asli Menevse, PhD Candidate, History of Art and Visual Studies</p>
"
442,1642621,Fashion as a System,https://events.cornell.edu/event/fashion_as_a_system,2019-05-07T16:45:00-04:00,"","<p><span style=""font-size:12pt""><span>After a century of expansion, the fashion industry now generates a few trillion dollars in annual revenue. The current business models and industrial processes, however, are being challenged by internal and external shifts such as evolving consumer values and increasing political, social, and environmental pressures. In response to these challenges, we have the opportunity to redefine the role of fashion and shift our engagement with consumers from processing a transaction to a building a community. Burak Cakmak, Dean of Fashion at Parsons, is putting the design process at the center of the reinvention of the existing system and redefining the role of the fashion designer by imbuing purpose into the new scope of their responsibilities. The conversation will explore how the Parsons School of Fashion is rethinking how fashion engages with society.</span></span></p>

<p><span style=""font-size:12pt""><span>Burak Cakmak is an expert on sustainable design. He was instrumental in introducing fashion sustainability practices at top industry companies&mdash;like Gap, Swarovski, and Kering brands including Gucci, Bottega Veneta, Balenciaga, Yves Saint Laurent, Alexander McQueen, and Stella McCartney&mdash;and is now building an inclusive academic culture for the future of fashion as Dean of Fashion at Parsons.</span></span></p>

<p>Reception at 4:00 in CHE Commons.</p>

<p>&nbsp;</p>
"
343,1648568,Rose House - Explore Cornell & Ithaca: Managing Test Anxiety,https://events.cornell.edu/event/rose_house_-_explore_cornell_ithaca_managing_test_anxiety,2019-05-07T17:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span><span><span style=""font-style:normal""><span style=""text-decoration:none"">Learn about evidence-based stress management strategies from anxiety expert Dr. Katrina Blomquist, and share with others about what works for you.</span></span></span></span></span></span></p>
"
572,1584469,Russian Conversation Hour,https://events.cornell.edu/event/russian_conversation_hour,2019-05-07T17:00:00-04:00,"","<p>Come to the LRC to practice your language skills and meet new people. Conversation Hours provide an opportunity to use the target language in an informal, low-pressure atmosphere. Have fun listening to and speaking in a language you are learning! Gain confidence through experience! Just using your new language skills helps you learn more than you might think, without instruction or correction. Conversation Hours are are open to any learner, but are probably most useful to those at an intermediate level or above. Come to Conversation Hour in your language and enjoy!&nbsp;</p>
"
,1650487,Photography and the American Dream,https://events.cornell.edu/event/photography_and_the_american_dream_8604,2019-05-07T17:30:00-04:00,"","<p><span>Photography &amp; The American Dream is an American Studies course exploring the ways poverty is represented in America. The course, taught by Associate Professor Bill Gaskins, seeks to expand the visual, social, and historical literacy of students at Cornell. Students from the class will share their thoughts on photography and the meaning of the American Dream through an evening of public talks on Tuesday, May 7.<br />
<br />
Talks will be held in the Lynch conference room on the 6th floor of the Johnson Museum.<br />
<br />
Catered reception will follow.</span></p>
"
545,1648620,YoGay Yoga with Adam Ayers,https://events.cornell.edu/event/yogay_yoga_with_adam_ayers,2019-05-07T18:30:00-04:00,"","<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span><span><span><span>Adam Ayers of&nbsp;</span></span></span></span></span><span><span><a href=""https://www.yogayyoga.com"">YoGay Yoga</a>&nbsp;will lead a free, special event yoga session on Tuesday, May 7, 2019, at 6:30-8pm in Room 320, Schwartz Center for the Performing Arts.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span><span><span><span>All levels, beginners to longtime practitioners, are welcome.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span><span><span><span>Presented by the <a href=""https://pma.cornell.edu"">Cornell Department of Performing and Media Arts</a> and cosponsored by <a href=""https://dos.cornell.edu/lgbt-resource-center"">LGBTQ Resource Center</a>.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span><b>About</b> <b>YoGay Yoga:</b>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span>YoGay Yoga is an inclusive and diverse queer community coming together to study and practice yoga. &nbsp;Our classes are educational workshop-orientated, emphasizing anatomy and kinesiology as it relates to functional movement and yoga postures. All ages, body types and fitness levels are welcome. &nbsp;Classes are supportive, nurturing and celebratory emphasizing togetherness and playfulness</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span><b>About Adam:&nbsp;</b></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span>Adam William Ayers, E-RYT is an Experienced Registered Yoga Teacher with the National Yoga Alliance and a Certified Relax and Renew Trainer&trade;. &nbsp;He began teaching yoga in 2001 shortly after his introduction to the practice at age 19. &nbsp;Since then Adam has taught throughout the United States in various venues, from well-appointed spas, corporate settings, AIDS organizations and teacher training. &nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start""><span style=""font-size:medium""><span><span><span><span style=""font-style:normal""><span><span><span><span><span><span><span><span><span><span style=""text-decoration:none""><span><span>A Licensed Massage Therapist and Certified Personal Trainer, Adam offers an integrative and accessible approach to postural alignment as it pertains to the practice of yoga, meditation, and rest. &nbsp;He continues his studies as a dedicated student of Francois Raoult and Judith Hanson Lasater, Ph.D., PT.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>

<p style=""text-align:start"">&nbsp;</p>
"
,1564249,FREE! LSC Study Skills Peer Tutoring ,https://events.cornell.edu/event/free_lsc_study_skills_peer_tutoring,2019-05-07T19:00:00-04:00,FREE,"<p>Do you need help preparing for&nbsp;<b>exams</b>?&nbsp; Want to learn how to efficiently juggle multiple&nbsp;<b>problem sets or projects</b>?&nbsp; First time taking a&nbsp;<b>reading</b>&nbsp;or&nbsp;<b>writing</b>&nbsp;focused course?&nbsp; Visit our peer tutor to get help on study skills, time management, overcoming procrastination, staying organized, getting enough sleep, and more!&nbsp;&nbsp;</p>

<p>Tuesdays 7-9pm in Tatkon Center Room 3339.&nbsp; Tutoring is closed during scheduled University breaks and holidays.</p>
"
425,1646234,Music Honors Symposium,https://events.cornell.edu/event/music_honors_symposium,2019-05-07T19:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Honors Symposium featuring presentations by David Cabuenas, Charles Chatman, Joshua Sadinsky, and Chris Worden</span></span></span></p>
"
233,1646232,Piano studio recital: CU Music,https://events.cornell.edu/event/piano_studio_recital_cu_music_4919,2019-05-07T20:00:00-04:00,Free and open to the public; no tickets required,"<p><span style=""font-size:12pt""><span><span>Piano studio recital with students of Theodora Serbanescu-Martin: &quot;Clara Schumann and Friends on Brahms&#39; Birthday,&rdquo; celebrating Clara Schumann on her 200th anniversary year and Brahms on his birthday with a selection of pieces written by them and their close friends or related composers. Pre-concert talk onstage at 7:20 pm.&nbsp;</span></span></span></p>

<p>&nbsp;</p>

<p>&nbsp;</p>
"
637,1648561,Slope Day Tie Dye,https://events.cornell.edu/event/slope_day_tie_dye,2019-05-07T20:00:00-04:00,"","<p>Come make a tie dye shirt for slope day with SA Arielle and GRF Jessica!</p>
"
